segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,pair_id,pair_type,pair_type_gloss,target_speaker_id,target_dact_id,audio,video,lip_video
TS3010a-A-364.75-366.05-laughter,TS3010a,A,TS3010a.A.dialog-act.s9553330.39,<laugh>,364.752,366.048,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3010a-A-364.75-366.05-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3010a-A-364.75-366.05-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/TS3010a-A-364.75-366.05-laughter_lip.mp4
TS3010a-A-376.59-377.02-laughter,TS3010a,A,TS3010a.A.dialog-act.s9553330.40,<laugh>,376.592,377.024,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3010a-A-376.59-377.02-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3010a-A-376.59-377.02-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/TS3010a-A-376.59-377.02-laughter_lip.mp4
TS3010a-A-385.12-385.95-laughter,TS3010a,A,TS3010a.A.dialog-act.s9553330.41,<laugh>,385.12,385.952,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/TS3010a-A-385.12-385.95-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/TS3010a-A-385.12-385.95-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/lip_segments/TS3010a-A-385.12-385.95-laughter_lip.mp4
TS3010a-A-732.79-732.98-laughter,TS3010a,A,TS3010a.A.dialog-act.s9553330.91,<laugh>,732.79,732.976,el.sug,Elicit-Offer-Or-Suggestion,Elicit,laughter,TS3010a.adjacency-pairs.s9553330.11,apt_1,Support/Possitive Assessment,C,TS3010a.C.dialog-act.s9553330.45,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/TS3010a-A-732.79-732.98-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/TS3010a-A-732.79-732.98-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/TS3010a-A-732.79-732.98-laughter_lip.mp4
ES2002d-D-547.49-548.72-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.46,<laugh>,547.488,548.718,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2002d-D-547.49-548.72-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2002d-D-547.49-548.72-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2002d-D-547.49-548.72-laughter_lip.mp4
ES2002d-D-690.80-692.06-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.52,<laugh>,690.8,692.064,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2002d-D-690.80-692.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2002d-D-690.80-692.06-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2002d-D-690.80-692.06-laughter_lip.mp4
ES2002d-D-773.90-776.12-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.61,<laugh>,773.904,776.12,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2002d-D-773.90-776.12-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2002d-D-773.90-776.12-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2002d-D-773.90-776.12-laughter_lip.mp4
ES2002d-D-978.08-978.86-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.66,<laugh>,978.082,978.864,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2002d-D-978.08-978.86-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2002d-D-978.08-978.86-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/ES2002d-D-978.08-978.86-laughter_lip.mp4
ES2002d-D-1097.50-1098.84-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.71,<laugh>,1097.496,1098.84,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2002d-D-1097.50-1098.84-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2002d-D-1097.50-1098.84-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2002d-D-1097.50-1098.84-laughter_lip.mp4
ES2002d-D-1267.49-1269.41-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.88,<laugh>,1267.488,1269.408,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2002d-D-1267.49-1269.41-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2002d-D-1267.49-1269.41-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2002d-D-1267.49-1269.41-laughter_lip.mp4
ES2002d-D-1346.18-1346.72-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.89,<laugh>,1346.176,1346.72,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002d-D-1346.18-1346.72-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002d-D-1346.18-1346.72-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2002d-D-1346.18-1346.72-laughter_lip.mp4
ES2002d-D-1363.66-1364.34-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.90,<laugh>,1363.664,1364.336,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002d-D-1363.66-1364.34-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002d-D-1363.66-1364.34-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2002d-D-1363.66-1364.34-laughter_lip.mp4
ES2002d-D-1366.46-1366.94-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.91,<laugh>,1366.464,1366.944,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002d-D-1366.46-1366.94-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002d-D-1366.46-1366.94-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2002d-D-1366.46-1366.94-laughter_lip.mp4
ES2002d-D-1387.48-1388.34-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.92,<laugh>,1387.485,1388.339,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2002d-D-1387.48-1388.34-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2002d-D-1387.48-1388.34-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/ES2002d-D-1387.48-1388.34-laughter_lip.mp4
ES2002d-D-1392.20-1392.42-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.93,<laugh>,1392.2,1392.416,oth,Other,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2002d-D-1392.20-1392.42-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2002d-D-1392.20-1392.42-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2002d-D-1392.20-1392.42-laughter_lip.mp4
ES2002d-D-2073.73-2076.65-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.101,<laugh>,2073.732,2076.654,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2002d-D-2073.73-2076.65-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2002d-D-2073.73-2076.65-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/ES2002d-D-2073.73-2076.65-laughter_lip.mp4
ES2002d-D-2224.64-2226.32-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.105,<laugh>,2224.64,2226.317,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2002d-D-2224.64-2226.32-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2002d-D-2224.64-2226.32-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2002d-D-2224.64-2226.32-laughter_lip.mp4
ES2002d-D-2234.53-2235.79-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.106,<laugh>,2234.529,2235.786,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2002d-D-2234.53-2235.79-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2002d-D-2234.53-2235.79-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2002d-D-2234.53-2235.79-laughter_lip.mp4
ES2002d-D-2245.22-2245.60-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.109,<laugh>,2245.22,2245.6,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2002d-D-2245.22-2245.60-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2002d-D-2245.22-2245.60-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/ES2002d-D-2245.22-2245.60-laughter_lip.mp4
ES2002d-D-2250.11-2250.83-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.112,<laugh>,2250.11,2250.832,inf,Inform,Task,laughter,ES2002d.adjacency-pairs.dharshi.377,apt_3,Uncertain,C,ES2002d.C.dialog-act.dharshi.452,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/ES2002d-D-2250.11-2250.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/ES2002d-D-2250.11-2250.83-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/lip_segments/ES2002d-D-2250.11-2250.83-laughter_lip.mp4
ES2002d-D-2257.00-2258.87-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.110,<laugh>,2257.002,2258.866,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002d-D-2257.00-2258.87-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002d-D-2257.00-2258.87-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2002d-D-2257.00-2258.87-laughter_lip.mp4
ES2002d-D-2276.99-2278.85-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.113,<laugh>,2276.992,2278.848,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2002d-D-2276.99-2278.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2002d-D-2276.99-2278.85-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/ES2002d-D-2276.99-2278.85-laughter_lip.mp4
ES2002d-D-2339.47-2341.23-laughter,ES2002d,D,ES2002d.D.dialog-act.dharshi.116,<laugh>,2339.465,2341.232,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2002d-D-2339.47-2341.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2002d-D-2339.47-2341.23-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/ES2002d-D-2339.47-2341.23-laughter_lip.mp4
TS3003b-C-1053.94-1054.85-laughter,TS3003b,C,TS3003b.C.dialog-act.vkaraisk.43,<laugh>,1053.938,1054.847,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3003b-C-1053.94-1054.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3003b-C-1053.94-1054.85-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/TS3003b-C-1053.94-1054.85-laughter_lip.mp4
TS3012a-B-375.40-375.84-laughter,TS3012a,B,TS3012a.B.dialog-act.vkaraisk.35,<laugh>,375.4,375.84,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3012a-B-375.40-375.84-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3012a-B-375.40-375.84-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/TS3012a-B-375.40-375.84-laughter_lip.mp4
TS3012a-B-398.74-399.51-laughter,TS3012a,B,TS3012a.B.dialog-act.vkaraisk.36,<laugh>,398.736,399.511,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/TS3012a-B-398.74-399.51-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/TS3012a-B-398.74-399.51-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/TS3012a-B-398.74-399.51-laughter_lip.mp4
TS3012a-B-467.07-467.19-laughter,TS3012a,B,TS3012a.B.dialog-act.vkaraisk.38,<laugh>,467.07,467.189,ass,Assess,Task,laughter,TS3012a.adjacency-pairs.vkaraisk.33,apt_1,Support/Possitive Assessment,A,TS3012a.A.dialog-act.vkaraisk.134,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/TS3012a-B-467.07-467.19-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/TS3012a-B-467.07-467.19-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/TS3012a-B-467.07-467.19-laughter_lip.mp4
TS3012a-B-512.91-513.09-laughter,TS3012a,B,TS3012a.B.dialog-act.vkaraisk.39,<laugh>,512.91,513.089,und,Comment-About-Understanding,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3012a-B-512.91-513.09-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3012a-B-512.91-513.09-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/TS3012a-B-512.91-513.09-laughter_lip.mp4
ES2006d-B-142.26-142.75-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.7,<laugh>,142.26,142.752,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-B-142.26-142.75-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-B-142.26-142.75-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-B-142.26-142.75-laughter_lip.mp4
ES2006d-B-216.11-216.67-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.15,<laugh>,216.11,216.672,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2006d-B-216.11-216.67-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2006d-B-216.11-216.67-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2006d-B-216.11-216.67-laughter_lip.mp4
ES2006d-B-355.49-358.07-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.29,<laugh>,355.489,358.069,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-B-355.49-358.07-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-B-355.49-358.07-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-B-355.49-358.07-laughter_lip.mp4
ES2006d-B-394.80-399.12-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.36,<laugh>,394.8,399.12,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2006d-B-394.80-399.12-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2006d-B-394.80-399.12-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2006d-B-394.80-399.12-laughter_lip.mp4
ES2006d-B-418.08-418.53-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.40,<laugh>,418.08,418.528,sug,Suggest,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-B-418.08-418.53-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-B-418.08-418.53-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-B-418.08-418.53-laughter_lip.mp4
ES2006d-B-750.64-753.17-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.117,<laugh>,750.639,753.173,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2006d-B-750.64-753.17-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2006d-B-750.64-753.17-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2006d-B-750.64-753.17-laughter_lip.mp4
ES2006d-B-916.21-918.62-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.154,<laugh>,916.208,918.624,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-B-916.21-918.62-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-B-916.21-918.62-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-B-916.21-918.62-laughter_lip.mp4
ES2006d-B-1014.75-1016.50-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.181,<laugh>,1014.749,1016.504,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-B-1014.75-1016.50-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-B-1014.75-1016.50-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-B-1014.75-1016.50-laughter_lip.mp4
ES2006d-B-1448.62-1448.90-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.233,<laugh>,1448.62,1448.896,sug,Suggest,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-B-1448.62-1448.90-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-B-1448.62-1448.90-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-B-1448.62-1448.90-laughter_lip.mp4
ES2006d-B-1516.07-1516.12-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.246,<laugh>,1516.07,1516.125,sug,Suggest,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2006d-B-1516.07-1516.12-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2006d-B-1516.07-1516.12-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2006d-B-1516.07-1516.12-laughter_lip.mp4
ES2006d-B-1548.93-1551.23-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.249,<laugh>,1548.929,1551.232,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-B-1548.93-1551.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-B-1548.93-1551.23-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-B-1548.93-1551.23-laughter_lip.mp4
ES2006d-B-1724.88-1726.69-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.283,<laugh>,1724.88,1726.688,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-B-1724.88-1726.69-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-B-1724.88-1726.69-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-B-1724.88-1726.69-laughter_lip.mp4
ES2006d-B-1742.90-1743.06-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.287,<laugh>,1742.9,1743.056,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-B-1742.90-1743.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-B-1742.90-1743.06-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-B-1742.90-1743.06-laughter_lip.mp4
ES2006d-B-1804.02-1804.27-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.300,<laugh>,1804.02,1804.272,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-B-1804.02-1804.27-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-B-1804.02-1804.27-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-B-1804.02-1804.27-laughter_lip.mp4
ES2006d-B-1812.24-1812.32-laughter,ES2006d,B,ES2006d.B.dialog-act.s9553330.301,<laugh>,1812.24,1812.323,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-B-1812.24-1812.32-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-B-1812.24-1812.32-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-B-1812.24-1812.32-laughter_lip.mp4
